                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                 0.6126,                0.34455,                0.98133,                0.98236,                0.98333,                0.98267,                0.78976,                0.94154,                0.34626,                 1.3716,             0.00083478,             0.00083478,             0.00083478
                     65,                0.62484,                0.35308,                0.98291,                0.99902,                      1,                  0.995,                0.80859,                0.84722,                0.35685,                  1.252,             0.00082533,             0.00082533,             0.00082533
                     66,                 0.6102,                0.34046,                0.95823,                  0.999,                      1,                  0.995,                0.77664,                0.81622,                0.35865,                 1.2282,             0.00081589,             0.00081589,             0.00081589
                     67,                0.57705,                0.32263,                0.95691,                0.99897,                      1,                  0.995,                0.76899,                0.87504,                0.36204,                 1.2755,             0.00080644,             0.00080644,             0.00080644
                     68,                0.58908,                0.32998,                0.96952,                0.99918,                      1,                  0.995,                0.81166,                0.80966,                 0.3341,                 1.2052,             0.00079699,             0.00079699,             0.00079699
                     69,                0.60297,                0.33959,                0.96187,                0.99898,                      1,                  0.995,                0.81361,                0.78308,                0.32869,                 1.1712,             0.00078754,             0.00078754,             0.00078754
                     70,                0.62503,                 0.3502,                0.97615,                0.99877,                      1,                  0.995,                0.82065,                0.79337,                0.34724,                 1.1966,             0.00077809,             0.00077809,             0.00077809
                     71,                0.59267,                0.32844,                0.96664,                0.99866,                      1,                  0.995,                 0.8184,                 0.8064,                0.33998,                 1.2224,             0.00076865,             0.00076865,             0.00076865
                     72,                0.58227,                0.33478,                0.96192,                0.99887,                      1,                  0.995,                0.82231,                0.79616,                0.33845,                 1.2086,              0.0007592,              0.0007592,              0.0007592
                     73,                0.59227,                0.32983,                0.96538,                0.99864,                      1,                  0.995,                0.80919,                0.81481,                0.34112,                 1.1966,             0.00074975,             0.00074975,             0.00074975
                     74,                0.57594,                0.32701,                0.96821,                0.99894,                      1,                  0.995,                0.82062,                0.72917,                0.32042,                 1.1499,              0.0007403,              0.0007403,              0.0007403
                     75,                0.57366,                0.32123,                0.96626,                0.99902,                      1,                  0.995,                0.79992,                0.83024,                 0.3545,                 1.2513,             0.00073085,             0.00073085,             0.00073085
                     76,                 0.5855,                0.34127,                 0.9575,                0.99888,                      1,                  0.995,                0.82595,                0.80795,                0.34164,                   1.21,             0.00072141,             0.00072141,             0.00072141
                     77,                0.56219,                0.31866,                0.94786,                0.99893,                      1,                  0.995,                0.84432,                0.77695,                0.34959,                  1.203,             0.00071196,             0.00071196,             0.00071196
                     78,                0.56894,                0.31728,                0.94376,                0.99899,                      1,                  0.995,                0.80485,                0.82215,                0.34637,                 1.2311,             0.00070251,             0.00070251,             0.00070251
                     79,                0.56733,                0.32328,                 0.9548,                0.99903,                      1,                  0.995,                0.81709,                0.77074,                0.32309,                 1.1895,             0.00069306,             0.00069306,             0.00069306
                     80,                0.57563,                0.32107,                0.95595,                0.99898,                      1,                  0.995,                0.82268,                 0.7537,                0.32825,                  1.184,             0.00068361,             0.00068361,             0.00068361
                     81,                 0.6047,                0.33438,                0.97059,                0.98236,                0.98333,                0.97979,                 0.8132,                0.75341,                0.31061,                 1.1995,             0.00067417,             0.00067417,             0.00067417
                     82,                0.55537,                0.31444,                0.94889,                0.99901,                      1,                  0.995,                0.81504,                0.77191,                0.32244,                 1.2105,             0.00066472,             0.00066472,             0.00066472
                     83,                0.58825,                0.33615,                  0.974,                0.99891,                      1,                  0.995,                0.82671,                0.74483,                0.30728,                 1.1776,             0.00065527,             0.00065527,             0.00065527
                     84,                0.57483,                0.31982,                0.95943,                0.99903,                      1,                  0.995,                0.83126,                0.74835,                0.31316,                 1.1477,             0.00064582,             0.00064582,             0.00064582
                     85,                 0.5846,                0.31459,                0.95577,                0.99898,                      1,                  0.995,                  0.799,                0.80607,                0.34318,                 1.1727,             0.00063638,             0.00063638,             0.00063638
                     86,                0.57105,                0.31994,                0.96001,                0.99791,                      1,                  0.995,                0.80293,                0.79775,                0.32933,                 1.1983,             0.00062693,             0.00062693,             0.00062693
                     87,                0.56509,                 0.3098,                0.95267,                0.99896,                      1,                  0.995,                0.80356,                0.80317,                0.33228,                 1.2151,             0.00061748,             0.00061748,             0.00061748
                     88,                 0.5416,                 0.3041,                0.93867,                0.99888,                      1,                  0.995,                0.83639,                0.72931,                0.31594,                 1.1437,             0.00060803,             0.00060803,             0.00060803
                     89,                0.53977,                0.30099,                0.93781,                0.99907,                      1,                  0.995,                0.80609,                0.82777,                0.35436,                 1.2312,             0.00059858,             0.00059858,             0.00059858
                     90,                0.57009,                0.31385,                 0.9495,                0.99896,                      1,                  0.995,                0.82425,                0.75021,                0.32211,                 1.1714,             0.00058914,             0.00058914,             0.00058914
                     91,                0.54295,                0.32192,                0.94889,                 0.9989,                      1,                  0.995,                0.82014,                0.76721,                0.32138,                   1.13,             0.00057969,             0.00057969,             0.00057969
                     92,                0.54607,                0.31359,                0.93861,                0.99895,                      1,                  0.995,                0.81218,                0.85489,                0.34361,                 1.2583,             0.00057024,             0.00057024,             0.00057024
                     93,                0.54108,                0.29675,                0.92784,                0.99892,                      1,                  0.995,                0.80709,                0.85627,                0.34097,                 1.2262,             0.00056079,             0.00056079,             0.00056079
                     94,                0.54972,                0.29563,                0.92331,                0.99893,                      1,                  0.995,                0.80434,                0.87025,                0.36183,                 1.2453,             0.00055134,             0.00055134,             0.00055134
                     95,                0.54675,                0.30013,                0.93806,                0.99907,                      1,                  0.995,                0.81656,                0.82661,                0.33223,                 1.2538,              0.0005419,              0.0005419,              0.0005419
                     96,                0.55987,                0.31232,                0.94626,                0.99895,                      1,                  0.995,                0.83493,                0.75099,                0.33315,                 1.1413,             0.00053245,             0.00053245,             0.00053245
                     97,                 0.5376,                0.30193,                0.94327,                0.99905,                      1,                  0.995,                0.81168,                0.76711,                0.32602,                  1.158,               0.000523,               0.000523,               0.000523
                     98,                0.53894,                0.30732,                0.94956,                  0.999,                      1,                  0.995,                0.80781,                0.79254,                0.32524,                 1.1918,             0.00051355,             0.00051355,             0.00051355
                     99,                0.53382,                  0.302,                0.92171,                0.99901,                      1,                  0.995,                0.81785,                0.76517,                 0.3331,                 1.1885,              0.0005041,              0.0005041,              0.0005041
                    100,                0.53587,                0.30154,                  0.946,                0.99886,                      1,                  0.995,                0.83524,                 0.7258,                0.31009,                  1.146,             0.00049466,             0.00049466,             0.00049466
                    101,                0.52791,                0.30009,                0.93339,                0.99898,                      1,                  0.995,                0.83068,                0.75274,                0.29858,                 1.1627,             0.00048521,             0.00048521,             0.00048521
                    102,                0.50909,                0.29619,                0.91728,                0.99896,                      1,                  0.995,                0.83504,                0.69662,                0.29873,                 1.1156,             0.00047576,             0.00047576,             0.00047576
                    103,                0.53569,                0.29595,                0.92881,                0.99883,                      1,                  0.995,                0.83949,                0.70731,                0.30494,                 1.1212,             0.00046631,             0.00046631,             0.00046631
                    104,                0.53722,                0.30099,                 0.9399,                0.99807,                      1,                  0.995,                0.83146,                0.69509,                0.31779,                 1.1154,             0.00045686,             0.00045686,             0.00045686
                    105,                0.53617,                0.29917,                0.94747,                0.99855,                      1,                  0.995,                0.78027,                0.80184,                0.37105,                 1.1775,             0.00044742,             0.00044742,             0.00044742
                    106,                0.53161,                0.29247,                 0.9266,                0.99861,                      1,                  0.995,                0.80057,                0.80288,                0.36834,                 1.1711,             0.00043797,             0.00043797,             0.00043797
                    107,                0.55654,                0.29472,                0.92572,                0.99897,                      1,                  0.995,                0.81355,                0.79286,                0.35112,                 1.1944,             0.00042852,             0.00042852,             0.00042852
                    108,                0.52882,                0.28944,                0.93171,                 0.9989,                      1,                  0.995,                 0.7883,                0.82173,                0.35766,                  1.209,             0.00041907,             0.00041907,             0.00041907
                    109,                0.51556,                0.27786,                0.92714,                0.99903,                      1,                  0.995,                0.78519,                0.82604,                0.37139,                 1.2389,             0.00040963,             0.00040963,             0.00040963
                    110,                0.49697,                0.28519,                0.91535,                0.99899,                      1,                  0.995,                0.81089,                0.76638,                0.32998,                 1.2065,             0.00040018,             0.00040018,             0.00040018
                    111,                 0.4997,                0.28376,                0.92333,                0.99897,                      1,                  0.995,                0.80597,                0.77031,                0.34486,                 1.2038,             0.00039073,             0.00039073,             0.00039073
                    112,                0.50877,                0.27894,                0.92276,                  0.999,                      1,                  0.995,                 0.8309,                0.79693,                0.34246,                 1.2036,             0.00038128,             0.00038128,             0.00038128
                    113,                0.52608,                0.28545,                 0.9378,                0.99895,                      1,                  0.995,                0.81505,                0.78148,                0.32467,                  1.201,             0.00037183,             0.00037183,             0.00037183
                    114,                0.51837,                0.28761,                0.93576,                0.99893,                      1,                  0.995,                 0.8036,                0.80229,                0.32625,                 1.2093,             0.00036239,             0.00036239,             0.00036239
                    115,                0.52244,                0.28594,                0.92599,                0.99851,                      1,                  0.995,                 0.7945,                 0.8594,                0.34143,                  1.239,             0.00035294,             0.00035294,             0.00035294
                    116,                0.49798,                0.27347,                0.92698,                0.99826,                      1,                  0.995,                0.79735,                0.86077,                0.32369,                 1.2571,             0.00034349,             0.00034349,             0.00034349
                    117,                0.49721,                0.28105,                0.92204,                 0.9988,                      1,                  0.995,                0.81706,                0.79736,                0.31173,                 1.2234,             0.00033404,             0.00033404,             0.00033404
                    118,                 0.5126,                0.27494,                0.93421,                0.99886,                      1,                  0.995,                0.82776,                 0.7762,                0.32144,                 1.2048,             0.00032459,             0.00032459,             0.00032459
                    119,                0.48858,                0.27551,                0.91884,                0.99893,                      1,                  0.995,                0.80648,                0.78985,                0.32782,                  1.224,             0.00031515,             0.00031515,             0.00031515
                    120,                0.48642,                0.27101,                0.92602,                0.99894,                      1,                  0.995,                0.78265,                0.83167,                0.33405,                 1.2534,              0.0003057,              0.0003057,              0.0003057
                    121,                0.49283,                0.27694,                0.92318,                0.99895,                      1,                  0.995,                0.79073,                0.82885,                0.33548,                 1.2116,             0.00029625,             0.00029625,             0.00029625
                    122,                0.51214,                0.28035,                0.92191,                0.99887,                      1,                  0.995,                0.79153,                0.83873,                0.34074,                  1.221,              0.0002868,              0.0002868,              0.0002868
                    123,                0.50702,                0.28104,                0.92279,                 0.9988,                      1,                  0.995,                0.79352,                0.86282,                0.33844,                 1.2191,             0.00027735,             0.00027735,             0.00027735
                    124,                0.48488,                0.27903,                0.91123,                0.99876,                      1,                  0.995,                0.79685,                0.82154,                 0.3331,                 1.2196,             0.00026791,             0.00026791,             0.00026791
                    125,                0.47241,                0.26161,                0.91064,                0.99884,                      1,                  0.995,                0.79353,                0.78735,                0.33155,                 1.1942,             0.00025846,             0.00025846,             0.00025846
                    126,                0.47063,                0.25925,                0.90089,                0.99893,                      1,                  0.995,                0.81197,                0.80454,                0.33767,                  1.205,             0.00024901,             0.00024901,             0.00024901
                    127,                0.51262,                0.27151,                0.91808,                0.99896,                      1,                  0.995,                0.81295,                0.77596,                0.32888,                 1.2002,             0.00023956,             0.00023956,             0.00023956
                    128,                0.50326,                0.27016,                 0.9252,                0.99903,                      1,                  0.995,                0.81467,                0.76916,                0.33825,                 1.1919,             0.00023011,             0.00023011,             0.00023011
                    129,                0.50223,                0.27625,                  0.928,                0.99903,                      1,                  0.995,                0.81372,                0.77591,                0.33381,                  1.182,             0.00022067,             0.00022067,             0.00022067
                    130,                0.48586,                0.26842,                0.92831,                0.99906,                      1,                  0.995,                0.82091,                 0.7971,                0.34301,                 1.1955,             0.00021122,             0.00021122,             0.00021122
                    131,                0.48261,                 0.2596,                0.91527,                0.99909,                      1,                  0.995,                0.80699,                0.80954,                0.35955,                 1.1885,             0.00020177,             0.00020177,             0.00020177
                    132,                0.50257,                0.27911,                0.93545,                 0.9991,                      1,                  0.995,                0.82327,                0.79607,                0.35846,                 1.1815,             0.00019232,             0.00019232,             0.00019232
                    133,                0.48926,                0.26649,                0.91262,                0.99901,                      1,                  0.995,                0.82011,                0.78662,                0.33429,                 1.1755,             0.00018288,             0.00018288,             0.00018288
                    134,                0.48304,                0.25775,                0.91363,                0.99896,                      1,                  0.995,                0.80739,                0.78301,                0.36421,                 1.1804,             0.00017343,             0.00017343,             0.00017343
                    135,                0.47796,                0.26261,                0.91284,                0.99903,                      1,                  0.995,                0.80801,                0.77916,                0.35755,                 1.1807,             0.00016398,             0.00016398,             0.00016398
                    136,                0.48876,                0.26183,                0.91704,                0.99902,                      1,                  0.995,                0.82031,                 0.7903,                0.34958,                 1.2006,             0.00015453,             0.00015453,             0.00015453
                    137,                0.48763,                0.26688,                0.91438,                0.99905,                      1,                  0.995,                 0.8354,                0.76456,                0.33578,                 1.1809,             0.00014508,             0.00014508,             0.00014508
                    138,                0.46829,                0.26297,                0.92239,                0.99904,                      1,                  0.995,                0.82583,                0.75431,                 0.3241,                 1.1728,             0.00013564,             0.00013564,             0.00013564
                    139,                0.47841,                0.25954,                0.90881,                  0.999,                      1,                  0.995,                0.82268,                0.76608,                 0.3364,                 1.1793,             0.00012619,             0.00012619,             0.00012619
                    140,                0.48291,                0.26516,                0.91361,                0.99897,                      1,                  0.995,                0.83338,                0.74782,                0.32187,                 1.1693,             0.00011674,             0.00011674,             0.00011674
                    141,                 0.4201,                0.21648,                0.85612,                0.99883,                      1,                  0.995,                0.83053,                0.73962,                0.32326,                  1.162,             0.00010729,             0.00010729,             0.00010729
                    142,                0.42404,                0.21616,                0.87213,                0.99885,                      1,                  0.995,                0.82675,                0.77315,                0.32974,                 1.1908,             9.7844e-05,             9.7844e-05,             9.7844e-05
                    143,                0.42378,                0.21536,                0.86385,                0.99893,                      1,                  0.995,                0.82631,                0.77058,                0.33087,                 1.1846,             8.8396e-05,             8.8396e-05,             8.8396e-05
                    144,                0.42115,                0.21908,                 0.8715,                0.99895,                      1,                  0.995,                0.82633,                0.78083,                0.33096,                 1.1976,             7.8948e-05,             7.8948e-05,             7.8948e-05
                    145,                0.41526,                0.21084,                0.87545,                0.99893,                      1,                  0.995,                 0.8366,                0.76662,                0.32644,                 1.1864,               6.95e-05,               6.95e-05,               6.95e-05
                    146,                0.40067,                0.20602,                0.87408,                0.99892,                      1,                  0.995,                0.83577,                 0.7596,                0.32193,                 1.1832,             6.0052e-05,             6.0052e-05,             6.0052e-05
                    147,                0.40822,                0.20703,                0.86761,                0.99889,                      1,                  0.995,                0.83118,                0.75126,                0.31573,                 1.1743,             5.0604e-05,             5.0604e-05,             5.0604e-05
                    148,                0.41092,                0.20832,                0.86179,                0.99893,                      1,                  0.995,                0.83124,                0.74709,                0.32398,                  1.173,             4.1157e-05,             4.1157e-05,             4.1157e-05
                    149,                 0.4151,                0.21205,                 0.8722,                0.99893,                      1,                  0.995,                0.83132,                0.74486,                0.32877,                 1.1722,             3.1709e-05,             3.1709e-05,             3.1709e-05
                    150,                0.40348,                0.20358,                0.86945,                0.99893,                      1,                  0.995,                0.83052,                0.75273,                 0.3269,                 1.1797,             2.2261e-05,             2.2261e-05,             2.2261e-05
