                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.58149,                0.41189,                0.91984,                0.99896,                      1,                  0.995,                0.80058,                0.79037,                0.36903,                 1.1619,              0.0027043,              0.0027043,              0.0027043
                     67,                 0.5666,                 0.3908,                0.92364,                0.99893,                      1,                  0.995,                0.77274,                0.84394,                0.38154,                 1.2066,              0.0026737,              0.0026737,              0.0026737
                     68,                 0.5536,                0.39239,                0.92401,                0.99898,                      1,                  0.995,                0.76433,                0.87514,                0.37083,                 1.2261,              0.0026432,              0.0026432,              0.0026432
                     69,                0.56242,                0.39465,                0.91578,                0.99363,                      1,                  0.995,                0.74974,                0.89556,                0.39262,                 1.2541,              0.0026126,              0.0026126,              0.0026126
                     70,                 0.5969,                0.41818,                0.93546,                0.99888,                      1,                  0.995,                0.76621,                0.84506,                0.37575,                 1.2106,              0.0025821,              0.0025821,              0.0025821
                     71,                0.57336,                0.38982,                0.92491,                0.99484,                      1,                  0.995,                0.76061,                0.88057,                0.39942,                  1.239,              0.0025515,              0.0025515,              0.0025515
                     72,                0.52901,                 0.3872,                0.91375,                0.99887,                      1,                  0.995,                0.76469,                0.88039,                0.38803,                 1.2521,               0.002521,               0.002521,               0.002521
                     73,                0.56241,                0.39201,                0.92578,                 0.9989,                      1,                  0.995,                0.77492,                0.84622,                0.36739,                 1.2095,              0.0024904,              0.0024904,              0.0024904
                     74,                0.55766,                0.38648,                0.93137,                0.99887,                      1,                  0.995,                0.76454,                0.86963,                0.37536,                 1.2307,              0.0024599,              0.0024599,              0.0024599
                     75,                 0.5453,                0.38419,                0.92495,                0.99891,                      1,                  0.995,                0.77953,                0.89349,                0.37246,                 1.2482,              0.0024293,              0.0024293,              0.0024293
                     76,                0.55797,                0.38301,                0.90737,                0.99893,                      1,                  0.995,                 0.7493,                0.89538,                0.38483,                 1.2523,              0.0023988,              0.0023988,              0.0023988
                     77,                0.55825,                0.38597,                0.91036,                0.99891,                      1,                  0.995,                0.77302,                0.86882,                0.38223,                 1.2436,              0.0023682,              0.0023682,              0.0023682
                     78,                0.53604,                 0.3713,                 0.9068,                0.99894,                      1,                  0.995,                0.77972,                0.84899,                0.36585,                 1.2203,              0.0023377,              0.0023377,              0.0023377
                     79,                0.55243,                0.38271,                0.91244,                0.99891,                      1,                  0.995,                0.78143,                0.83168,                0.37445,                 1.1991,              0.0023071,              0.0023071,              0.0023071
                     80,                0.55922,                0.38992,                0.91832,                0.99885,                      1,                  0.995,                0.76697,                0.84288,                0.38153,                 1.2192,              0.0022766,              0.0022766,              0.0022766
                     81,                0.57266,                0.38775,                0.91431,                 0.9836,                 0.9998,                0.98959,                0.77512,                0.84106,                0.38892,                 1.2114,               0.002246,               0.002246,               0.002246
                     82,                0.53466,                  0.373,                0.91123,                  0.999,                      1,                  0.995,                0.78332,                0.82036,                0.36848,                 1.1973,              0.0022155,              0.0022155,              0.0022155
                     83,                 0.5554,                0.39218,                 0.9288,                0.99883,                      1,                  0.995,                0.77296,                0.82433,                0.37654,                 1.1952,              0.0021849,              0.0021849,              0.0021849
                     84,                0.56346,                0.39055,                0.91659,                0.99882,                      1,                  0.995,                0.78047,                0.82218,                0.36936,                 1.1839,              0.0021544,              0.0021544,              0.0021544
