                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                 1.2457,                 0.7169,                0.90204,                0.95886,                0.87731,                0.95421,                0.61794,                 1.0802,                0.62075,                0.86646,              0.0024293,              0.0024293,              0.0024293
                     76,                  1.257,                0.73221,                0.89875,                0.91893,                0.91836,                0.95372,                 0.6203,                 1.0839,                0.62495,                 0.8657,              0.0023988,              0.0023988,              0.0023988
                     77,                 1.2495,                 0.7201,                0.89909,                0.95628,                0.88889,                0.95263,                0.61743,                 1.0849,                0.61731,                0.86416,              0.0023682,              0.0023682,              0.0023682
                     78,                 1.2063,                0.71163,                0.89393,                0.92943,                 0.9146,                0.94738,                0.60482,                  1.117,                0.62331,                0.86987,              0.0023377,              0.0023377,              0.0023377
                     79,                 1.2203,                0.70739,                  0.886,                0.92531,                0.91766,                0.95803,                  0.614,                 1.1104,                0.62533,                0.86785,              0.0023071,              0.0023071,              0.0023071
                     80,                 1.2655,                0.72252,                0.89718,                0.91632,                 0.9213,                0.95298,                0.60804,                 1.1068,                0.63471,                0.87102,              0.0022766,              0.0022766,              0.0022766
                     81,                 1.2105,                0.70225,                0.90055,                0.92818,                0.92824,                0.95689,                0.61649,                 1.1011,                0.61756,                0.86411,               0.002246,               0.002246,               0.002246
                     82,                  1.213,                0.71049,                0.89398,                0.92798,                0.92593,                0.95814,                0.61311,                 1.1082,                0.61753,                0.86881,              0.0022155,              0.0022155,              0.0022155
                     83,                 1.2202,                0.70179,                0.89383,                0.92794,                0.92412,                 0.9575,                0.61444,                  1.106,                0.60768,                0.86436,              0.0021849,              0.0021849,              0.0021849
                     84,                 1.2278,                0.70626,                0.89349,                0.91969,                0.93056,                0.95951,                 0.6269,                 1.0661,                0.60353,                0.85937,              0.0021544,              0.0021544,              0.0021544
                     85,                 1.2106,                0.69905,                0.89549,                0.91964,                0.93056,                0.95525,                0.61399,                 1.0949,                0.61838,                0.86594,              0.0021238,              0.0021238,              0.0021238
                     86,                 1.2472,                0.71694,                0.88851,                0.92472,                0.91667,                0.95322,                0.61502,                 1.0725,                0.60285,                0.85991,              0.0020933,              0.0020933,              0.0020933
                     87,                  1.207,                 0.6969,                0.88703,                0.93024,                0.91667,                0.94828,                0.61426,                 1.0829,                0.60473,                0.86198,              0.0020628,              0.0020628,              0.0020628
                     88,                 1.2145,                0.70132,                0.89609,                0.92785,                0.92283,                0.94738,                0.60774,                 1.0978,                0.60873,                0.86352,              0.0020322,              0.0020322,              0.0020322
                     89,                 1.2299,                 0.7181,                0.89351,                0.91747,                0.91667,                0.94879,                0.61111,                 1.0944,                0.61811,                0.86415,              0.0020017,              0.0020017,              0.0020017
                     90,                 1.2261,                0.71408,                0.89101,                0.90795,                0.91898,                0.95277,                0.61676,                 1.0925,                0.61675,                 0.8666,              0.0019711,              0.0019711,              0.0019711
                     91,                 1.2056,                 0.6971,                0.89681,                0.92036,                0.92593,                0.95474,                0.62036,                 1.0862,                0.60196,                0.86305,              0.0019406,              0.0019406,              0.0019406
                     92,                  1.215,                0.71063,                0.89169,                0.95777,                0.89352,                0.95184,                0.62197,                 1.0692,                0.59646,                0.85949,                0.00191,                0.00191,                0.00191
                     93,                 1.2403,                0.70909,                0.89253,                 0.9093,                0.93519,                0.96236,                0.62461,                 1.0652,                0.60926,                0.86006,              0.0018795,              0.0018795,              0.0018795
                     94,                 1.2038,                0.69872,                0.88987,                 0.9155,                0.93056,                0.94858,                0.61267,                 1.0993,                0.60149,                0.86295,              0.0018489,              0.0018489,              0.0018489
                     95,                 1.2098,                0.70092,                 0.8936,                0.97389,                 0.8912,                0.96024,                0.61997,                 1.1021,                0.60511,                0.86473,              0.0018184,              0.0018184,              0.0018184
                     96,                 1.1907,                0.69987,                0.89542,                0.91539,                0.92361,                0.95167,                0.61934,                  1.091,                0.60897,                0.86265,              0.0017878,              0.0017878,              0.0017878
                     97,                 1.2084,                0.70796,                0.88481,                0.90761,                0.93238,                0.95665,                0.62312,                 1.0748,                0.60195,                0.86099,              0.0017573,              0.0017573,              0.0017573
                     98,                 1.1898,                 0.6893,                0.88912,                 0.9198,                0.93287,                0.96092,                0.62322,                 1.0668,                0.59934,                0.85959,              0.0017267,              0.0017267,              0.0017267
                     99,                 1.2115,                0.69581,                0.89941,                0.91099,                0.93519,                0.96037,                0.62204,                  1.074,                0.61194,                 0.8608,              0.0016962,              0.0016962,              0.0016962
                    100,                  1.194,                0.69151,                0.88415,                0.96864,                0.88194,                 0.9599,                 0.6157,                 1.0954,                0.60614,                0.86415,              0.0016656,              0.0016656,              0.0016656
                    101,                 1.1948,                0.68571,                0.88722,                0.92627,                0.93055,                 0.9599,                0.61974,                 1.0967,                0.60265,                 0.8651,              0.0016351,              0.0016351,              0.0016351
                    102,                 1.1777,                 0.6874,                0.88161,                0.91192,                0.93468,                0.95727,                0.61426,                 1.1231,                0.61223,                 0.8683,              0.0016045,              0.0016045,              0.0016045
