                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.1897,                0.57799,                0.89649,                 0.9758,                0.93353,                0.96554,                0.60865,                 1.1484,                0.54068,                0.88329,              0.0009954,              0.0009954,              0.0009954
                     48,                 1.1367,                0.56768,                0.88651,                0.99253,                0.92298,                0.95443,                0.63302,                 1.1072,                0.51836,                0.87614,             0.00098595,             0.00098595,             0.00098595
                     49,                 1.1943,                0.58905,                0.89093,                0.99007,                0.92307,                 0.9712,                0.61709,                 1.1368,                0.52389,                0.88751,              0.0009765,              0.0009765,              0.0009765
                     50,                 1.1709,                0.58646,                 0.8887,                0.99434,                0.90509,                0.96005,                0.61948,                 1.1355,                 0.5573,                0.88377,             0.00096705,             0.00096705,             0.00096705
                     51,                 1.1675,                0.57925,                0.89252,                0.99496,                0.91431,                0.95253,                0.61179,                 1.0749,                0.52124,                0.87058,              0.0009576,              0.0009576,              0.0009576
                     52,                 1.1802,                0.57097,                0.89317,                0.98197,                0.90509,                0.96541,                0.61723,                 1.1094,                0.52358,                0.87712,             0.00094816,             0.00094816,             0.00094816
                     53,                 1.1693,                0.57429,                0.87904,                0.98738,                0.90562,                0.96469,                0.62458,                 1.1024,                0.54133,                0.87903,             0.00093871,             0.00093871,             0.00093871
                     54,                 1.1496,                0.57418,                0.88582,                0.98987,                0.90517,                0.95663,                0.62494,                 1.1074,                0.52656,                0.87436,             0.00092926,             0.00092926,             0.00092926
                     55,                 1.1632,                0.57841,                0.89926,                0.98588,                0.90509,                0.95753,                0.61737,                 1.1427,                 0.5608,                0.89075,             0.00091981,             0.00091981,             0.00091981
                     56,                 1.1779,                 0.5773,                0.89276,                0.99243,                0.91079,                0.95633,                0.60338,                 1.1353,                0.54502,                0.88828,             0.00091036,             0.00091036,             0.00091036
                     57,                 1.1515,                0.56795,                0.88914,                0.99244,                0.91148,                0.95763,                0.60701,                 1.1504,                0.54075,                0.88132,             0.00090092,             0.00090092,             0.00090092
                     58,                 1.1521,                0.56708,                0.89112,                0.98137,                0.88426,                0.95648,                0.61499,                 1.1121,                0.55852,                 0.8762,             0.00089147,             0.00089147,             0.00089147
                     59,                 1.1751,                0.57138,                0.88654,                 0.9949,                0.90373,                0.94938,                0.61194,                  1.136,                0.56884,                0.87645,             0.00088202,             0.00088202,             0.00088202
                     60,                 1.1391,                0.56351,                0.88973,                0.98517,                0.92254,                 0.9552,                0.62051,                 1.1077,                0.52921,                0.86756,             0.00087257,             0.00087257,             0.00087257
                     61,                 1.1164,                0.55472,                0.88231,                0.98755,                0.91771,                 0.9582,                0.62419,                 1.1054,                 0.5242,                0.87978,             0.00086313,             0.00086313,             0.00086313
                     62,                 1.1259,                0.55858,                0.88415,                 0.9875,                0.89352,                0.95679,                0.63109,                 1.1158,                 0.5368,                0.87779,             0.00085368,             0.00085368,             0.00085368
                     63,                 1.1543,                0.56677,                0.88627,                0.98263,                0.91644,                0.95708,                0.63714,                 1.0829,                0.55161,                0.86753,             0.00084423,             0.00084423,             0.00084423
                     64,                 1.1277,                0.55141,                0.88474,                0.98731,                0.90041,                0.95889,                0.63284,                  1.091,                 0.5274,                0.87229,             0.00083478,             0.00083478,             0.00083478
                     65,                 1.0904,                0.54308,                0.87925,                0.98645,                 0.9213,                0.96282,                  0.637,                 1.0769,                0.51369,                0.86355,             0.00082533,             0.00082533,             0.00082533
                     66,                 1.1423,                0.55418,                0.88151,                0.98748,                0.91313,                0.96545,                0.63603,                 1.0716,                0.51519,                0.86312,             0.00081589,             0.00081589,             0.00081589
                     67,                 1.1194,                0.55525,                0.88257,                0.98476,                0.89771,                0.95395,                0.64153,                 1.0969,                0.54182,                0.87398,             0.00080644,             0.00080644,             0.00080644
                     68,                  1.103,                0.53793,                0.88542,                0.99248,                 0.9161,                0.95811,                0.63593,                 1.0856,                0.52517,                0.86347,             0.00079699,             0.00079699,             0.00079699
                     69,                 1.0992,                0.54752,                0.88303,                0.96693,                0.87977,                0.95427,                0.63623,                 1.0701,                0.53568,                0.86711,             0.00078754,             0.00078754,             0.00078754
                     70,                 1.1045,                0.53774,                 0.8783,                0.98991,                0.90883,                0.96022,                0.62314,                 1.1115,                0.52832,                0.87719,             0.00077809,             0.00077809,             0.00077809
                     71,                 1.1184,                0.54737,                0.88614,                0.96127,                0.90741,                0.95404,                0.62985,                 1.0605,                0.51394,                 0.8627,             0.00076865,             0.00076865,             0.00076865
                     72,                 1.1081,                0.54399,                0.88082,                0.99245,                0.91312,                0.95586,                 0.6451,                 1.0639,                0.50729,                0.86829,              0.0007592,              0.0007592,              0.0007592
                     73,                 1.1081,                0.53674,                0.88126,                0.98275,                0.92304,                0.95836,                0.63609,                 1.0665,                0.51065,                0.86088,             0.00074975,             0.00074975,             0.00074975
                     74,                 1.1206,                0.53996,                 0.8802,                0.98759,                0.92144,                0.95202,                0.63428,                 1.0909,                 0.5065,                0.86658,              0.0007403,              0.0007403,              0.0007403
                     75,                 1.1068,                 0.5401,                0.88044,                0.98764,                0.92487,                  0.961,                0.63867,                   1.08,                0.50346,                0.86653,             0.00073085,             0.00073085,             0.00073085
                     76,                 1.1306,                0.55567,                0.88177,                0.99242,                0.90966,                0.95377,                0.63209,                 1.1049,                0.52265,                0.87542,             0.00072141,             0.00072141,             0.00072141
                     77,                 1.1082,                 0.5384,                0.87597,                0.98994,                0.91109,                0.95327,                0.62984,                 1.0973,                0.52742,                0.86818,             0.00071196,             0.00071196,             0.00071196
                     78,                 1.0784,                0.53377,                0.87653,                0.98977,                 0.8957,                 0.9545,                0.64293,                 1.0856,                 0.5208,                0.86958,             0.00070251,             0.00070251,             0.00070251
                     79,                 1.1026,                0.53826,                0.86978,                0.98991,                0.90872,                0.95229,                0.61863,                 1.1043,                0.52154,                 0.8656,             0.00069306,             0.00069306,             0.00069306
                     80,                 1.1147,                0.54178,                0.87341,                0.99248,                0.91614,                0.96078,                 0.6293,                 1.1029,                0.52165,                0.86833,             0.00068361,             0.00068361,             0.00068361
                     81,                 1.0653,                0.51939,                0.87933,                0.98034,                 0.9233,                 0.9669,                0.65414,                  1.079,                0.50932,                0.86423,             0.00067417,             0.00067417,             0.00067417
                     82,                 1.0768,                0.52971,                0.87533,                0.98251,                0.91009,                0.96123,                0.63579,                 1.1074,                 0.5278,                0.86463,             0.00066472,             0.00066472,             0.00066472
                     83,                 1.0715,                0.52763,                0.87316,                0.98445,                 0.9213,                0.95858,                0.64113,                 1.0614,                0.51207,                0.86118,             0.00065527,             0.00065527,             0.00065527
                     84,                 1.0845,                0.52686,                0.87599,                0.98195,                0.88146,                0.95318,                0.63249,                 1.0874,                0.51594,                0.86545,             0.00064582,             0.00064582,             0.00064582
                     85,                 1.0805,                0.52824,                0.87562,                0.96871,                 0.8912,                0.95722,                0.64201,                 1.0803,                0.51351,                0.86804,             0.00063638,             0.00063638,             0.00063638
                     86,                 1.1111,                0.53469,                0.87113,                0.98137,                0.88657,                 0.9532,                0.63623,                  1.092,                0.51285,                0.86984,             0.00062693,             0.00062693,             0.00062693
