                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                 1.0382,                0.70686,                 1.1377,                0.68781,                0.67679,                 0.7027,                0.44129,                 1.0697,                0.72679,                 1.1611,              0.0007295,              0.0007295,              0.0007295
                     79,                 1.0296,                0.69302,                 1.1294,                0.73968,                0.63341,                0.71406,                0.44737,                 1.0772,                0.72975,                 1.1733,               0.000713,               0.000713,               0.000713
                     80,                 1.0098,                0.68891,                 1.1341,                0.74306,                0.60954,                0.68787,                0.43293,                 1.0829,                  0.778,                 1.1872,              0.0006965,              0.0006965,              0.0006965
                     81,                0.98644,                0.68043,                 1.1193,                0.69025,                0.64425,                0.68054,                0.41942,                 1.0856,                0.77668,                 1.1996,                0.00068,                0.00068,                0.00068
                     82,                0.98518,                0.66504,                 1.1118,                0.77924,                0.59219,                0.70059,                0.44101,                   1.07,                0.73856,                 1.1685,              0.0006635,              0.0006635,              0.0006635
                     83,                0.99023,                0.68133,                 1.0995,                0.69582,                0.64208,                0.69694,                0.43606,                 1.0573,                0.74156,                 1.1476,               0.000647,               0.000647,               0.000647
                     84,                0.93676,                0.65372,                 1.0981,                0.73979,                0.62907,                0.70217,                0.44021,                 1.0784,                0.75989,                 1.1654,              0.0006305,              0.0006305,              0.0006305
                     85,                0.97592,                0.66733,                 1.1124,                0.73083,                0.64785,                0.70575,                0.43845,                 1.0754,                0.70414,                  1.176,               0.000614,               0.000614,               0.000614
                     86,                0.97598,                0.65388,                 1.1148,                 0.6805,                0.65727,                0.71037,                0.44523,                 1.0866,                0.71313,                 1.1715,              0.0005975,              0.0005975,              0.0005975
                     87,                0.96995,                0.64761,                 1.1013,                0.73309,                0.61388,                0.69389,                0.44105,                 1.0722,                0.72669,                 1.1652,               0.000581,               0.000581,               0.000581
                     88,                0.95407,                0.65333,                 1.0947,                 0.7409,                0.62648,                0.70254,                0.44348,                 1.0597,                0.73596,                 1.1693,              0.0005645,              0.0005645,              0.0005645
                     89,                0.94689,                0.63921,                 1.0941,                0.75614,                0.61206,                0.69103,                0.43411,                 1.0717,                0.76888,                 1.1733,               0.000548,               0.000548,               0.000548
                     90,                 1.0048,                0.65596,                 1.1083,                0.75077,                0.62039,                0.69287,                0.43878,                 1.0582,                0.76793,                 1.1657,              0.0005315,              0.0005315,              0.0005315
                     91,                0.96156,                0.63872,                 1.1037,                0.74024,                0.61198,                0.69002,                0.43304,                 1.0847,                0.75593,                 1.1854,               0.000515,               0.000515,               0.000515
                     92,                0.95643,                 0.6384,                 1.0946,                 0.7429,                0.63991,                0.69629,                0.43501,                 1.0699,                0.75413,                 1.1745,              0.0004985,              0.0004985,              0.0004985
                     93,                0.95153,                0.62488,                 1.0835,                0.74534,                0.64425,                0.70596,                 0.4467,                 1.0564,                0.74609,                 1.1629,               0.000482,               0.000482,               0.000482
                     94,                0.93385,                0.62631,                 1.0835,                0.72893,                0.61605,                0.69204,                0.43601,                 1.0669,                0.75988,                 1.1712,              0.0004655,              0.0004655,              0.0004655
                     95,                0.95891,                0.63811,                 1.0847,                0.73792,                 0.6474,                0.70423,                0.43863,                 1.0691,                0.75003,                 1.1691,               0.000449,               0.000449,               0.000449
                     96,                0.91488,                0.60629,                 1.0859,                0.71145,                0.66854,                0.71189,                0.44317,                 1.0824,                0.75942,                 1.1832,              0.0004325,              0.0004325,              0.0004325
                     97,                0.93587,                0.61738,                 1.0802,                0.75976,                0.66161,                0.71959,                0.44441,                 1.0725,                0.72173,                 1.1751,               0.000416,               0.000416,               0.000416
