                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                0.93373,                0.80535,                 1.0387,                0.72966,                0.65293,                0.71918,                0.46224,                0.99773,                0.81485,                  1.094,              0.0019406,              0.0019406,              0.0019406
                     74,                0.94831,                0.83884,                 1.0532,                0.78652,                0.59653,                0.71631,                0.46289,                0.99244,                0.82281,                 1.0878,              0.0019024,              0.0019024,              0.0019024
                     75,                0.95406,                  0.838,                 1.0483,                0.73692,                0.64642,                0.71549,                0.45979,                0.99277,                0.82685,                 1.0909,              0.0018642,              0.0018642,              0.0018642
                     76,                0.94002,                0.80888,                  1.046,                0.72656,                0.67028,                0.71917,                0.46116,                0.98359,                0.82465,                 1.0807,               0.001826,               0.001826,               0.001826
                     77,                0.93649,                0.82019,                 1.0454,                0.71835,                0.67462,                0.72153,                0.46595,                0.99346,                 0.8188,                 1.0987,              0.0017878,              0.0017878,              0.0017878
                     78,                 0.9862,                0.83572,                 1.0648,                0.76034,                0.63341,                0.72292,                0.46291,                0.97936,                0.81617,                 1.0812,              0.0017496,              0.0017496,              0.0017496
                     79,                0.97441,                0.82341,                 1.0514,                0.75861,                0.65727,                0.73067,                0.46231,                 0.9932,                0.82316,                 1.0938,              0.0017114,              0.0017114,              0.0017114
                     80,                0.94234,                0.80464,                 1.0535,                0.76483,                0.62907,                0.71968,                0.46231,                0.98485,                0.82318,                 1.0839,              0.0016732,              0.0016732,              0.0016732
                     81,                0.93378,                 0.8077,                 1.0433,                0.76003,                0.63341,                 0.7175,                0.46781,                0.98357,                0.81609,                 1.0835,              0.0016351,              0.0016351,              0.0016351
                     82,                0.92409,                0.79894,                 1.0384,                0.72904,                0.65952,                 0.7178,                0.45839,                0.99287,                0.82625,                 1.0943,              0.0015969,              0.0015969,              0.0015969
                     83,                0.95696,                0.80703,                 1.0401,                0.74076,                0.64425,                0.71372,                 0.4655,                 1.0013,                0.84349,                 1.0969,              0.0015587,              0.0015587,              0.0015587
                     84,                0.90122,                0.78857,                 1.0346,                0.76317,                0.62256,                0.71128,                0.45489,                0.99756,                0.83162,                 1.1001,              0.0015205,              0.0015205,              0.0015205
                     85,                0.92749,                0.80086,                 1.0404,                0.75887,                0.63557,                0.70994,                0.46017,                 1.0004,                0.81286,                 1.0975,              0.0014823,              0.0014823,              0.0014823
                     86,                 0.9267,                0.78365,                 1.0432,                0.73243,                0.65316,                0.72224,                0.46349,                0.98677,                0.82261,                 1.0865,              0.0014441,              0.0014441,              0.0014441
                     87,                0.92848,                0.77497,                 1.0322,                0.73232,                0.65727,                0.71701,                0.45568,                 0.9978,                0.81673,                 1.0979,              0.0014059,              0.0014059,              0.0014059
                     88,                0.91682,                0.78108,                 1.0348,                0.73838,                0.63774,                0.71427,                0.45429,                0.99346,                0.82132,                 1.0944,              0.0013678,              0.0013678,              0.0013678
                     89,                0.92197,                0.79289,                 1.0359,                0.74583,                0.63017,                0.71645,                0.45954,                0.99796,                0.83436,                 1.1043,              0.0013296,              0.0013296,              0.0013296
                     90,                0.98163,                0.80354,                 1.0464,                0.70694,                 0.6833,                0.71719,                0.45516,                0.99628,                0.82703,                 1.0955,              0.0012914,              0.0012914,              0.0012914
                     91,                0.93843,                0.78901,                 1.0442,                0.76598,                0.63191,                 0.7147,                0.45891,                 1.0009,                0.81913,                 1.0996,              0.0012532,              0.0012532,              0.0012532
                     92,                0.93905,                0.79173,                 1.0405,                0.74208,                0.65532,                0.71908,                0.46065,                 1.0066,                 0.8333,                 1.1084,               0.001215,               0.001215,               0.001215
                     93,                 0.9274,                0.78493,                 1.0356,                0.76037,                0.65388,                0.71415,                0.45995,                  1.002,                0.82964,                 1.1032,              0.0011768,              0.0011768,              0.0011768
                     94,                 0.9244,                0.78519,                 1.0398,                0.73618,                0.64767,                0.71953,                0.46043,                 1.0089,                0.83003,                 1.1085,              0.0011386,              0.0011386,              0.0011386
                     95,                0.93473,                0.78392,                 1.0318,                0.74728,                0.65727,                0.72355,                0.45848,                  1.005,                0.83023,                 1.1099,              0.0011004,              0.0011004,              0.0011004
                     96,                0.89417,                0.77162,                 1.0352,                0.72858,                0.66381,                0.71712,                0.45554,                 1.0106,                 0.8375,                 1.1068,              0.0010623,              0.0010623,              0.0010623
